commentlabeling_id,labeller_id,rater_id,documentevaluation_id,document_id,start,end,answer,rejected,is_test?,is_gold?,is_finished?,is_ok?
25051,10655,10655,3656102,2201486,2014-09-05 20:32:26.534530,2014-09-05 20:32:35.622061,"32,33",0,0,0,1,1
25052,10655,10655,9848561,2547164,2014-09-05 20:33:08.995807,2014-09-05 20:33:20.864159,"62,63,22,32",0,0,0,1,1
25053,10655,10655,7289257,2547376,2014-09-05 20:31:49.875360,2014-09-05 20:32:05.259121,"11,45,52",0,0,0,1,1
25054,10655,10655,4110762,2197456,2014-09-05 20:32:15.062315,2014-09-05 20:32:26.257602,"62,63,45,52",0,0,0,1,1
25055,10655,10655,9095595,2213904,2014-09-05 20:32:46.667876,2014-09-05 20:33:00.993183,"11,62",0,0,0,1,1
25056,10655,10655,299436,2199427,2014-09-05 20:31:37.085053,2014-09-05 20:31:49.597748,"52,53",0,0,0,1,1
25057,10655,10859,4841906,2546696,2014-09-05 20:32:36.032826,2014-09-05 20:32:46.383859,"11,53,33",0,0,0,1,1
25058,10655,10655,10328499,2213377,2014-09-05 20:33:01.295746,2014-09-05 20:33:08.719765,"61,33",0,0,0,1,1
25059,10655,?,24518155,5325978,2014-09-05 20:32:05.588682,2014-09-05 20:32:14.776611,42,0,0,1,1,0
25120,10655,10655,4411899,2196350,2014-09-05 20:35:10.076469,2014-09-05 20:35:29.486280,"52,53",0,0,0,1,1
25121,10655,10655,10312190,2207733,2014-09-05 20:33:29.175804,2014-09-05 20:34:49.084852,"62,63",0,0,0,1,1
25122,10655,10655,9226751,2569371,2014-09-05 20:35:29.755407,2014-09-05 20:35:40.787191,"65,53,35",0,0,0,1,1
25123,10655,10655,10121729,2215236,2014-09-05 20:35:41.074358,2014-09-05 20:35:54.620305,"11,53",0,0,0,1,1
25124,10655,10655,10885636,2214041,2014-09-05 20:35:54.894070,2014-09-05 20:36:11.859121,11,0,0,0,1,1
25125,10655,10655,6313046,2910947,2014-09-05 20:36:24.643542,2014-09-05 20:36:34.616683,"53,32",0,0,0,1,1
25126,10655,10655,10271238,6673137,2014-09-05 20:34:49.376393,2014-09-05 20:35:02.421567,"11,63",0,0,0,1,1
25127,10655,10655,10689281,2570264,2014-09-05 20:36:12.157969,2014-09-05 20:36:24.360558,"45,32",0,0,0,1,1
25128,10655,10655,4401672,2546641,2014-09-05 20:35:02.699706,2014-09-05 20:35:09.797497,"63,44,53",0,0,0,1,1
25129,10655,?,24518135,5325978,2014-09-05 20:36:34.883336,2014-09-05 20:36:39.831086,"11,65",0,0,1,1,0
25220,10655,10655,10919777,2570531,2014-09-05 20:36:48.848413,2014-09-05 20:37:25.348101,"11,23,53,33",0,0,0,1,1
25221,10655,10655,4086368,2197199,2014-09-05 20:37:38.560895,2014-09-05 20:37:52.871045,"61,52,53",0,0,0,1,1
25222,10655,10655,10590834,2569895,2014-09-05 20:37:53.166298,2014-09-05 20:39:34.806279,"65,33",0,0,0,1,1
25223,10655,10655,8191146,2213155,2014-09-05 20:39:35.083080,2014-09-05 20:39:52.888618,"63,52",0,0,0,1,1
25224,10655,10655,4477556,2196408,2014-09-05 20:39:53.169456,2014-09-05 20:40:00.989467,"65,33",0,0,0,1,1
25225,10655,10655,3820152,2214053,2014-09-05 20:41:49.462736,2014-09-05 20:42:03.079172,53,0,0,0,1,1
25226,10655,10655,8524409,2569364,2014-09-05 20:37:25.623217,2014-09-05 20:37:38.276653,53,0,0,0,1,1
25227,10655,10655,10828410,2569364,2014-09-05 20:40:01.272976,2014-09-05 20:40:19.786662,"11,32",0,0,0,1,1
25228,10655,10655,10274239,2201428,2014-09-05 20:41:37.804743,2014-09-05 20:41:49.183941,"44,45,52",0,0,0,1,1
25229,10655,?,24518139,5325978,2014-09-05 20:40:20.062813,2014-09-05 20:41:37.527010,22,0,0,1,1,0
25350,10655,10655,8625285,6777001,2014-09-05 20:42:53.484442,2014-09-05 20:43:01.908492,65,0,0,0,1,1
25351,10655,10655,4905773,2546725,2014-09-05 20:42:12.038961,2014-09-05 20:42:41.473664,"45,52",0,0,0,1,1
25352,10655,10655,11064116,2213081,2014-09-05 20:46:51.435611,2014-09-05 20:47:01.788388,"62,53",0,0,0,1,1
25353,10655,10655,8510261,6430007,2014-09-05 20:47:02.109435,2014-09-05 20:47:10.885660,53,0,0,0,1,1
25354,10655,10655,10521399,2201387,2014-09-05 20:42:41.760405,2014-09-05 20:42:53.198696,"62,23,52",0,0,0,1,1
25355,10655,10655,4226868,2197906,2014-09-05 20:43:36.788007,2014-09-05 20:45:46.860002,"53,32",0,0,0,1,1
25356,10655,10655,4854589,2199431,2014-09-05 20:46:31.148350,2014-09-05 20:46:51.159404,"43,33",0,0,0,1,1
25357,10655,10655,7299893,2215409,2014-09-05 20:45:47.143097,2014-09-05 20:46:01.312593,"62,63,42",0,0,0,1,1
25358,10655,10655,4430834,2546646,2014-09-05 20:43:02.195392,2014-09-05 20:43:36.478090,62,0,0,0,1,1
25359,10655,?,24518147,5325978,2014-09-05 20:46:01.607744,2014-09-05 20:46:30.857438,33,0,0,1,1,0
25530,10655,10655,5905520,2546683,2014-09-05 20:48:09.005913,2014-09-05 20:48:20.626842,"42,52,32",0,0,0,1,1
25531,10655,8792,8533515,2207761,2014-09-05 20:49:26.885771,2014-09-05 20:49:54.474022,"11,61",0,0,0,1,1
25532,10655,10967,6362294,6429931,2014-09-05 20:50:13.417793,2014-09-05 20:50:34.315767,"63,42",0,0,0,1,1
25533,10655,10655,9609061,2207442,2014-09-05 20:47:23.208650,2014-09-05 20:47:39.390793,"11,65,31",0,0,0,1,1
25534,10655,10655,5006620,2200139,2014-09-05 20:48:20.912520,2014-09-05 20:49:05.107134,"63,42,45,51",0,0,0,1,1
25535,10655,10655,4786025,2197443,2014-09-05 20:49:16.262691,2014-09-05 20:49:26.591567,"42,45",0,0,0,1,1
25536,10655,9486,4646014,2196516,2014-09-05 20:47:39.677756,2014-09-05 20:47:58.878200,"23,52,32",0,0,0,1,1
25537,10655,10655,4355199,2196380,2014-09-05 20:49:54.759907,2014-09-05 20:50:13.129800,"11,44,53",0,0,0,1,1
25538,10655,10655,4431382,2546660,2014-09-05 20:47:59.155673,2014-09-05 20:48:08.723648,"52,53",0,0,0,1,1
25539,10655,?,24518144,5325978,2014-09-05 20:49:05.387944,2014-09-05 20:49:15.981786,32,0,0,1,1,0
25680,10655,10655,9082189,2213091,2014-09-05 20:52:43.146024,2014-09-05 20:52:49.912558,45,0,0,0,1,1
25681,10655,8202,10667347,2207761,2014-09-05 20:51:34.134683,2014-09-05 20:51:42.690109,00,0,0,0,1,1
25682,10655,10655,6280761,6448723,2014-09-05 20:51:57.995182,2014-09-05 20:52:05.412384,"61,42",0,0,0,1,1
25683,10655,10655,4276116,2196396,2014-09-05 20:51:04.561076,2014-09-05 20:51:14.140827,"42,51",0,0,0,1,1
25684,10655,10655,4474427,2198157,2014-09-05 20:52:05.824259,2014-09-05 20:52:17.989140,"42,44,45",0,0,0,1,1
25685,10655,10655,4570472,2196380,2014-09-05 20:50:44.321516,2014-09-05 20:51:04.253051,"53,32",0,0,0,1,1
25686,10655,10655,9205101,2547445,2014-09-05 20:51:22.839028,2014-09-05 20:51:33.852030,"11,32,33,35",0,0,0,1,1
25687,10655,10655,5178750,2546683,2014-09-05 20:51:14.418058,2014-09-05 20:51:22.547987,52,0,0,0,1,1
25688,10655,10655,6364546,6429953,2014-09-05 20:52:18.270907,2014-09-05 20:52:42.851579,"52,53",0,0,0,1,1
25689,10655,?,24518164,5325978,2014-09-05 20:51:42.995881,2014-09-05 20:51:57.718155,51,0,0,1,1,0
25760,10655,10655,10724948,2547403,2014-09-05 20:53:41.532451,2014-09-05 20:53:54.134956,"11,62",0,0,0,1,1
25761,10655,10655,9143897,2569880,2014-09-05 20:53:17.073907,2014-09-05 20:53:33.750731,62,0,0,0,1,1
25762,10655,10955,17800734,6703902,2014-09-05 20:54:10.497409,2014-09-05 20:54:25.167917,"11,53",0,0,0,1,1
25763,10655,10655,7403039,2547173,2014-09-05 20:53:54.411904,2014-09-05 20:54:10.205939,"45,52,53,35",0,0,0,1,1
25764,10655,10655,3628576,1352,2014-09-05 20:54:53.919628,2014-09-05 20:55:07.080531,"32,33",0,0,0,1,1
25765,10655,10655,7745060,2547248,2014-09-05 20:53:34.041285,2014-09-05 20:53:41.248905,61,0,0,0,1,1
25766,10655,10655,4691495,2121,2014-09-05 20:54:35.620352,2014-09-05 20:54:44.098674,"61,32",0,0,0,1,1
25767,10655,10655,10655273,2207873,2014-09-05 20:54:25.459848,2014-09-05 20:54:35.340094,"11,53",0,0,0,1,1
25768,10655,10655,10524202,2547485,2014-09-05 20:54:44.376274,2014-09-05 20:54:53.641004,"52,53",0,0,0,1,1
25769,10655,?,24518145,5325978,2014-09-05 20:53:11.016570,2014-09-05 20:53:16.796870,32,0,0,1,1,0
25860,10655,10655,7331557,2201827,2014-09-05 20:55:34.481118,2014-09-05 20:55:43.361142,33,0,0,0,1,1
25861,10655,10655,18706385,6703731,2014-09-05 20:57:14.009751,2014-09-05 20:57:22.671030,11,0,0,0,1,1
25862,10655,10655,10667757,2207368,2014-09-05 20:56:35.088212,2014-09-05 20:56:41.428273,"52,53",0,0,0,1,1
25863,10655,10655,10372847,2207546,2014-09-05 20:57:03.374271,2014-09-05 20:57:13.732063,"31,32",0,0,0,1,1
25864,10655,10655,10381046,2198485,2014-09-05 20:56:00.567330,2014-09-05 20:56:13.908931,64,0,0,0,1,1
25865,10655,10655,8257273,2207394,2014-09-05 20:56:14.187695,2014-09-05 20:56:22.145521,65,0,0,0,1,1
25866,10655,10655,4280060,2196828,2014-09-05 20:55:16.805284,2014-09-05 20:55:34.208064,42,0,0,0,1,1
25867,10655,10974,9455360,2201877,2014-09-05 20:55:43.638527,2014-09-05 20:56:00.289406,"62,33",0,0,0,1,1
25868,10655,10655,8699652,2215107,2014-09-05 20:56:22.420253,2014-09-05 20:56:34.811061,"65,33",0,0,0,1,1
25869,10655,?,24518163,5325978,2014-09-05 20:56:41.707868,2014-09-05 20:57:03.093625,45,0,0,1,1,0
25870,10655,10655,10723077,2201429,2014-09-05 20:58:00.237361,2014-09-05 21:00:11.169700,61,0,0,0,1,1
25871,10655,10655,4112134,2196344,2014-09-05 21:00:36.710778,2014-09-05 21:00:56.854054,"11,34",0,0,0,1,1
25872,10655,10655,8263433,6673489,2014-09-05 20:57:32.272055,2014-09-05 20:57:49.944837,"52,53,32",0,0,0,1,1
25873,10655,10655,4853522,2546693,2014-09-05 21:02:27.255873,2014-09-05 21:02:51.291744,"32,35",0,0,0,1,1
25874,10655,10655,4230931,2197572,2014-09-05 21:00:11.442047,2014-09-05 21:00:36.433178,32,0,0,0,1,1
25875,10655,10655,4110102,2197694,2014-09-05 21:01:08.347320,2014-09-05 21:01:31.199334,34,0,0,0,1,1
25876,10655,10913,4081431,2547491,2014-09-05 21:00:57.133519,2014-09-05 21:01:08.069157,"62,35",0,0,0,1,1
25877,10655,10655,6565657,2570528,2014-09-05 20:57:50.223821,2014-09-05 20:57:59.950194,"44,45",0,0,0,1,1
25878,10655,10913,10544922,2201349,2014-09-05 21:01:31.472294,2014-09-05 21:02:22.071457,53,0,0,0,1,1
25879,10655,?,24518162,5325978,2014-09-05 21:02:22.350548,2014-09-05 21:02:26.973344,45,0,0,1,1,0
25890,10655,10655,10899459,2207796,2014-09-05 21:08:25.547368,2014-09-05 21:09:25.972119,"45,52",0,0,0,1,1
25891,10655,7915,9277445,2207843,2014-09-05 21:03:44.864680,2014-09-05 21:04:09.752686,34,0,0,0,1,1
25892,10655,10655,10528776,2547228,2014-09-05 21:03:15.105692,2014-09-05 21:03:31.403131,"65,42",0,0,0,1,1
25893,10655,10655,8007690,2201761,2014-09-05 21:03:01.822069,2014-09-05 21:03:14.832382,"63,44",0,0,0,1,1
25894,10655,10655,4116494,2196451,2014-09-05 21:04:10.024878,2014-09-05 21:04:23.547326,"62,34",0,0,0,1,1
25895,10655,9486,4233232,2546641,2014-09-05 21:03:31.682144,2014-09-05 21:03:44.587351,32,0,0,0,1,1
25896,10655,10655,10684431,2214976,2014-09-05 21:04:23.829030,2014-09-05 21:06:46.233692,00,0,0,0,1,1
25897,10655,10655,7833990,2201616,2014-09-05 21:06:46.510816,2014-09-05 21:08:00.016147,"11,32",0,0,0,1,1
25898,10655,10655,8197937,2201855,2014-09-05 21:08:11.271023,2014-09-05 21:08:25.270497,"42,52,32",0,0,0,1,1
25899,10655,?,24518143,5325978,2014-09-05 21:08:00.293938,2014-09-05 21:08:10.990955,31,0,0,1,1,0
25980,10655,10655,4083766,2200136,2014-09-05 21:11:58.909754,2014-09-05 21:12:15.594049,"63,34",0,0,0,1,1
25981,10655,10655,10793028,2207827,2014-09-05 21:10:15.139723,2014-09-05 21:10:24.794317,"42,33,34",0,0,0,1,1
25982,10655,10655,6983749,2547241,2014-09-05 21:10:25.086385,2014-09-05 21:11:16.623510,"42,43,52,34",0,0,0,1,1
25983,10655,10655,8910918,2207873,2014-09-05 21:11:48.563914,2014-09-05 21:11:58.632445,"44,52",0,0,0,1,1
25984,10655,10434,4778127,2197684,2014-09-05 21:11:38.111583,2014-09-05 21:11:48.286471,53,0,0,0,1,1
25985,10655,10655,6314303,2198502,2014-09-05 21:11:16.900007,2014-09-05 21:11:24.991123,"42,52",0,0,0,1,1
25986,10655,10655,6000993,2198485,2014-09-05 21:09:59.085737,2014-09-05 21:10:14.859606,44,0,0,0,1,1
25987,10655,10655,7649642,2201514,2014-09-05 21:09:47.325293,2014-09-05 21:09:58.781513,"64,31,32,35",0,0,0,1,1
25988,10655,10655,10605047,2201442,2014-09-05 21:11:25.275192,2014-09-05 21:11:37.832876,"63,53",0,0,0,1,1
25989,10655,?,24518168,5325978,2014-09-05 21:09:36.285341,2014-09-05 21:09:47.047129,52,0,0,1,1,0
25990,10655,10655,7664917,2207555,2014-09-05 21:13:20.795756,2014-09-05 21:13:29.028765,"11,63,53",0,0,0,1,1
25991,10655,10395,10179290,6487982,2014-09-05 21:12:37.530580,2014-09-05 21:12:47.495916,"61,34",0,0,0,1,1
25992,10655,10655,5862302,2199427,2014-09-05 21:13:04.134162,2014-09-05 21:13:20.516927,"45,53,34,35",0,0,0,1,1
25993,10655,10655,10890434,2198502,2014-09-05 21:13:29.306303,2014-09-05 21:14:29.709168,53,0,0,0,1,1
25994,10655,10655,4226398,2197459,2014-09-05 21:14:49.468487,2014-09-05 21:15:09.598605,"44,51,53,34",0,0,0,1,1
25995,10655,10655,6364569,6429954,2014-09-05 21:14:29.986603,2014-09-05 21:14:38.691952,"45,53",0,0,0,1,1
25996,10655,10655,4279981,2196441,2014-09-05 21:12:26.914647,2014-09-05 21:12:37.258738,"63,45",0,0,0,1,1
25997,10655,10655,7616177,2207498,2014-09-05 21:14:38.978417,2014-09-05 21:14:49.182266,"62,64,21",0,0,0,1,1
25998,10655,10655,9998276,2198485,2014-09-05 21:12:47.772524,2014-09-05 21:12:59.380607,"52,34",0,0,0,1,1
25999,10655,?,24518160,5325978,2014-09-05 21:12:59.659691,2014-09-05 21:13:03.811980,45,0,0,1,1,0
26010,10655,10655,10350721,2201429,2014-09-05 21:17:25.469542,2014-09-05 21:17:34.225467,"61,33",0,0,0,1,1
26011,10655,10655,10184836,2547452,2014-09-05 21:15:19.578688,2014-09-05 21:16:00.852628,"62,52",0,0,0,1,1
26012,10655,10655,4245639,2196254,2014-09-05 21:16:54.907919,2014-09-05 21:17:03.027167,00,0,0,0,1,1
26013,10655,10655,10656291,2201580,2014-09-05 21:16:38.680714,2014-09-05 21:16:45.654934,53,0,0,0,1,1
26014,10655,10655,9390780,2214041,2014-09-05 21:17:16.342272,2014-09-05 21:17:25.200712,62,0,0,0,1,1
26015,10655,10655,10742861,2547480,2014-09-05 21:16:45.933278,2014-09-05 21:16:54.631344,"62,44,51",0,0,0,1,1
26016,10655,10655,8879466,2569884,2014-09-05 21:16:01.130015,2014-09-05 21:16:23.064435,"63,33,34",0,0,0,1,1
26017,10655,10655,6471088,6487982,2014-09-05 21:16:23.340751,2014-09-05 21:16:38.404789,"23,52",0,0,0,1,1
26018,10655,10655,8154973,2547509,2014-09-05 21:17:03.303584,2014-09-05 21:17:12.162110,"65,53",0,0,0,1,1
26019,10655,?,24518173,5325978,2014-09-05 21:17:12.438745,2014-09-05 21:17:16.070816,62,0,0,1,1,0
26020,10655,10655,10571919,2569382,2014-09-05 21:19:50.555997,2014-09-05 21:19:57.050120,61,0,0,0,1,1
26021,10655,10655,10891409,2547377,2014-09-05 21:20:28.325076,2014-09-05 21:20:40.033864,"61,34",0,0,0,1,1
26022,10655,10655,10270877,2547433,2014-09-05 21:21:07.271447,2014-09-05 21:21:19.438006,65,0,0,0,1,1
26023,10655,10655,10803359,2547198,2014-09-05 21:20:57.897321,2014-09-05 21:21:06.994177,"62,63,35",0,0,0,1,1
26024,10655,10655,8198307,2547339,2014-09-05 21:20:05.061701,2014-09-05 21:20:12.032065,"61,63",0,0,0,1,1
26025,10655,10655,7592106,2201729,2014-09-05 21:19:57.328449,2014-09-05 21:20:04.784619,32,0,0,0,1,1
26026,10655,10655,9783622,2201877,2014-09-05 21:17:43.951329,2014-09-05 21:19:50.276986,53,0,0,0,1,1
26027,10655,10655,6362178,6429929,2014-09-05 21:20:40.308304,2014-09-05 21:20:50.211306,42,0,0,0,1,1
26028,10655,10655,4101068,2198157,2014-09-05 21:20:12.309045,2014-09-05 21:20:28.046430,"61,34",0,0,0,1,1
26029,10655,?,24518174,5325978,2014-09-05 21:20:50.488605,2014-09-05 21:20:57.619386,62,0,0,1,1,0
13639,10656,10656,10463408,2201610,2014-08-18 19:19:45.886819,2014-08-18 19:20:02.002515,"23,31",0,0,0,1,1
13640,10656,10656,21223918,6673134,2014-08-18 19:13:38.139705,None,,0,0,0,0,0
13641,10656,10656,11733178,6900254,2014-08-18 19:19:35.588559,2014-08-18 19:19:45.627266,23,0,0,0,1,1
13642,10656,10369,6244541,6429977,2014-08-18 19:14:24.398812,2014-08-18 19:16:05.263052,"51,33,42,45",0,0,0,1,1
13643,10656,5372,22292670,2207606,2014-08-18 19:17:58.254923,2014-08-18 19:18:24.723257,"35,42",0,0,0,1,1
13644,10656,10656,12446752,2547325,2014-08-18 19:18:24.959238,2014-08-18 19:19:01.899626,"52,53",0,0,0,1,1
13645,10656,10656,19376334,2198685,2014-08-18 19:13:38.204051,2014-08-18 19:14:24.092465,"23,35",0,0,0,1,1
13646,10656,10621,22505697,2225407,2014-08-18 19:19:02.159755,2014-08-18 19:19:35.345554,00,0,0,0,1,1
13647,10656,10656,13969638,6597604,2014-08-18 19:17:17.108527,2014-08-18 19:17:58.003892,"23,52,45,64",0,0,0,1,1
13648,10656,10656,21019688,6673126,2014-08-18 19:16:05.506034,2014-08-18 19:17:00.665176,"52,53,45,62",0,0,0,1,1
13649,10656,?,24518154,5325978,2014-08-18 19:17:00.922656,2014-08-18 19:17:16.865779,42,0,0,1,1,0
13771,10656,10656,10736001,2199428,2014-08-18 19:20:22.206449,None,,0,0,0,0,0
13772,10656,10656,15288740,2546696,2014-08-18 19:22:51.442278,2014-08-18 19:23:07.521374,35,0,0,0,1,1
13773,10656,9890,16427871,2199433,2014-08-18 19:20:22.277752,2014-08-18 19:21:16.773664,"53,35",0,0,0,1,1
13774,10656,10656,12192611,2546650,2014-08-18 19:25:43.704333,2014-08-18 19:26:02.969111,35,0,0,0,1,1
13775,10656,10297,24316772,6978191,2014-08-18 19:21:55.536625,2014-08-18 19:22:51.185918,"42,11",0,0,0,1,1
13776,10656,10656,16411495,2259,2014-08-18 19:23:53.061321,2014-08-18 19:24:15.081167,61,0,0,0,1,1
13777,10656,10656,16878440,2213797,2014-08-18 19:25:00.156421,2014-08-18 19:25:43.441096,"21,33",0,0,0,1,1
13778,10656,10656,10529643,2201583,2014-08-18 19:24:16.050979,2014-08-18 19:24:59.134854,"62,65",0,0,0,1,1
13779,10656,10656,7531372,2569365,2014-08-18 19:21:17.022303,2014-08-18 19:21:55.290264,64,0,0,0,1,1
13780,10656,10656,22514546,2207651,2014-08-18 19:23:07.774495,2014-08-18 19:23:35.825560,51,0,0,0,1,1
13781,10656,?,24518152,5325978,2014-08-18 19:23:36.720926,2014-08-18 19:23:52.815812,41,0,0,1,1,0
13914,10656,9601,22171180,6900001,2014-08-18 19:26:27.744093,None,,0,0,0,0,0
13915,10656,10656,15330866,6429766,2014-08-18 19:27:22.682726,2014-08-18 19:27:35.276831,45,0,0,0,1,1
13916,10656,10656,20303411,2201840,2014-08-18 19:27:35.650349,2014-08-18 19:28:06.928142,11,0,0,0,1,1
13917,10656,10656,4329014,2196416,2014-08-18 19:29:00.862467,2014-08-18 19:30:01.858427,"52,61",0,0,0,1,1
13918,10656,10656,10882630,2547187,2014-08-18 19:27:01.418222,2014-08-18 19:27:22.420486,63,0,0,0,1,1
13919,10656,10656,13692490,1371,2014-08-18 19:30:15.391951,2014-08-18 19:30:26.345575,53,0,0,0,1,1
13920,10656,10656,21081677,6630308,2014-08-18 19:26:27.834154,2014-08-18 19:27:01.124128,53,0,0,0,1,1
13921,10656,10656,15240783,6429762,2014-08-18 19:28:27.774292,2014-08-18 19:29:00.578345,"32,45",0,0,0,1,1
13922,10656,4623,14749269,6453775,2014-08-18 19:28:18.224363,2014-08-18 19:28:27.535616,23,0,0,0,1,1
13923,10656,9725,21048919,2198696,2014-08-18 19:30:02.147744,2014-08-18 19:30:15.149746,53,0,0,0,1,1
13924,10656,?,24518146,5325978,2014-08-18 19:28:07.226686,2014-08-18 19:28:17.959991,33,0,0,1,1,0
14013,10656,10656,18223203,2547154,2014-08-18 19:34:33.870908,2014-08-18 19:35:00.735388,"34,63",0,0,0,1,1
14014,10656,10656,11309158,2199429,2014-08-18 19:30:55.549841,None,,0,0,0,0,0
14015,10656,10656,14200939,2547192,2014-08-18 19:36:07.590475,2014-08-18 19:36:28.386211,45,0,0,0,1,1
14016,10656,10656,4108398,2546643,2014-08-18 19:30:55.614323,2014-08-18 19:33:32.825083,"51,52,63",0,0,0,1,1
14017,10656,10656,13095026,6429806,2014-08-18 19:35:56.983220,2014-08-18 19:36:07.267015,31,0,0,0,1,1
14018,10656,10656,10514550,2547155,2014-08-18 19:33:33.164657,2014-08-18 19:34:11.975864,"41,61",0,0,0,1,1
14019,10656,9352,6894272,2207512,2014-08-18 19:36:28.625719,2014-08-18 19:36:43.314982,63,0,0,0,1,1
14020,10656,10656,4034701,2547028,2014-08-18 19:36:43.571085,2014-08-18 19:37:09.324979,53,0,0,0,1,1
14021,10656,10656,3911822,2201902,2014-08-18 19:35:00.997559,2014-08-18 19:35:56.723685,53,0,0,0,1,1
14022,10656,10656,13095071,2910911,2014-08-18 19:34:12.241660,2014-08-18 19:34:33.623228,"51,53,32",0,0,0,1,1
14023,10656,?,24518173,5325978,2014-08-18 19:37:09.583951,2014-08-18 19:37:30.205839,62,0,0,1,1,0
14134,10656,10656,18895932,2207757,2014-08-18 19:42:03.016457,2014-08-18 19:42:23.807439,"21,53",0,0,0,1,1
14135,10656,10656,21705792,2198155,2014-08-18 19:42:24.141946,2014-08-18 19:42:36.580013,32,0,0,0,1,1
14136,10656,9816,18027591,2197434,2014-08-18 19:40:17.191390,2014-08-18 19:40:27.149169,53,0,0,0,1,1
14137,10656,10656,10802250,2199452,2014-08-18 19:41:29.034702,2014-08-18 19:41:50.548725,63,0,0,0,1,1
14138,10656,4556,3748942,2546722,2014-08-18 19:42:36.820752,2014-08-18 19:42:48.814144,31,0,0,0,1,1
14139,10656,10656,7926865,2215407,2014-08-18 19:40:45.077055,2014-08-18 19:41:20.533373,"53,35,44",0,0,0,1,1
14140,10656,10656,16397400,2213102,2014-08-18 19:38:01.298641,None,,0,0,0,0,0
14141,10656,10656,11744349,2197359,2014-08-18 19:41:50.786678,2014-08-18 19:42:02.780516,"61,62",0,0,0,1,1
14142,10656,9725,24196210,2197165,2014-08-18 19:40:27.392574,2014-08-18 19:40:44.749302,63,0,0,0,1,1
14143,10656,6779,8213632,2214999,2014-08-18 19:38:01.331722,2014-08-18 19:40:16.914726,"33,34,63",0,0,0,1,1
14144,10656,?,24518133,5325978,2014-08-18 19:41:20.833667,2014-08-18 19:41:28.795733,00,0,0,1,1,0
13716,10658,10646,19736231,2547486,2014-08-18 19:22:23.706918,2014-08-18 19:22:52.745677,"31,45",0,0,0,1,1
13717,10658,10658,24324558,2225372,2014-08-18 19:22:02.103441,2014-08-18 19:22:13.085858,45,0,0,0,1,1
13718,10658,10658,4101880,2196362,2014-08-18 19:18:47.149217,2014-08-18 19:19:41.414257,00,0,0,0,1,1
13719,10658,10658,21613022,6673173,2014-08-18 19:21:00.339204,2014-08-18 19:21:23.573300,00,0,0,0,1,1
13720,10658,10658,13576680,6673123,2014-08-18 19:21:23.816531,2014-08-18 19:21:38.348394,22,0,0,0,1,1
13721,10658,10658,12700146,2215274,2014-08-18 19:18:47.099714,None,,0,0,0,0,0
13722,10658,10658,21252599,2213437,2014-08-18 19:22:13.414982,2014-08-18 19:22:23.451994,23,0,0,0,1,1
13723,10658,10658,3910140,2207643,2014-08-18 19:19:41.664704,2014-08-18 19:20:26.587075,00,0,0,0,1,1
13724,10658,10658,22563337,2201317,2014-08-18 19:20:26.839709,2014-08-18 19:21:00.077569,22,0,0,0,1,1
13725,10658,9024,22129173,2569666,2014-08-18 19:21:50.192992,2014-08-18 19:22:01.790869,23,0,0,0,1,1
13726,10658,?,24518154,5325978,2014-08-18 19:21:38.599591,2014-08-18 19:21:49.952742,42,0,0,1,1,0
13870,10658,10658,4197628,2197893,2014-08-18 19:25:43.500464,2014-08-18 19:26:18.007572,31,0,0,0,1,1
13871,10658,10658,7048446,2569366,2014-08-18 19:25:06.420462,2014-08-18 19:25:43.255621,"32,33",0,0,0,1,1
13872,10658,10658,22334722,2569355,2014-08-18 19:24:18.364050,2014-08-18 19:25:06.183354,"33,65,53",0,0,0,1,1
13873,10658,10562,7392515,2201703,2014-08-18 19:31:21.300054,2014-08-18 19:32:04.274248,"44,45,53",0,0,0,1,1
13874,10658,10658,17124617,2214045,2014-08-18 19:30:48.043365,2014-08-18 19:31:21.037062,62,0,0,0,1,1
13875,10658,10658,15510795,2214281,2014-08-18 19:32:56.741841,2014-08-18 19:33:47.081649,22,0,0,0,1,1
13876,10658,10658,22334737,2213685,2014-08-18 19:33:47.447233,2014-08-18 19:34:37.890883,53,0,0,0,1,1
13877,10658,10658,17075476,2201607,2014-08-18 19:27:12.460343,2014-08-18 19:30:47.745060,"33,53",0,0,0,1,1
13878,10658,10658,14012977,2199360,2014-08-18 19:26:18.352258,2014-08-18 19:27:12.221428,"45,64",0,0,0,1,1
13879,10658,10658,16207145,2231,2014-08-18 19:24:18.349742,None,,0,0,0,0,0
13880,10658,?,24518172,5325978,2014-08-18 19:32:04.538723,2014-08-18 19:32:56.310945,61,0,0,1,1,0
14189,10663,9635,14865542,2207754,2014-08-18 19:46:27.628222,2014-08-18 19:47:04.363764,62,0,0,0,1,1
14190,10663,10663,18888457,2207545,2014-08-18 19:44:44.771393,2014-08-18 19:46:26.800729,62,0,0,0,1,1
14191,10663,10663,21223185,2207774,2014-08-18 19:41:27.222737,2014-08-18 19:43:24.958479,"61,62",0,0,0,1,1
14192,10663,10663,22509373,2201352,2014-08-18 19:49:28.920609,2014-08-18 19:50:42.153197,"52,31,34,23",0,0,0,1,1
14193,10663,10663,24205160,2200015,2014-08-18 19:41:27.178314,None,,0,0,0,0,0
14194,10663,10663,23517037,6900518,2014-08-18 19:47:05.222508,2014-08-18 19:48:13.175815,"45,62,21",0,0,0,1,1
