commentlabeling_id,is_ok?,person_id,documentevaluation_id,document_id,category,credibility,label,labelcat
21080,1,10532,18113496,2200855,personal finance,4,61,Is it verifiable?
21079,1,10369,20308947,2213058,entertainment,5,32,Who is the author or publisher?
21078,1,10532,20358098,2212179,politics,4,62,Is it verifiable?
21078,1,10532,20358098,2212179,politics,4,32,Who is the author or publisher?
21077,1,10335,22504134,6900053,entertainment,2,62,Is it verifiable?
21077,1,10335,22504134,6900053,entertainment,2,63,Is it verifiable?
21076,1,10509,22209067,2213918,entertainment,5,11,What is it?
21135,0,?,24518137,5325978,#N/A,,21,
21134,1,10369,22552764,2201612,healthy life-style,4,11,What is it?
21133,1,9370,4236390,2196831,medicine,5,53,How does it look like?
21133,1,9370,4236390,2196831,medicine,5,32,Who is the author or publisher?
21132,1,10334,17220707,2546787,personal finance,5,42,How does it look like?
21131,1,8849,6423640,2201568,healthy life-style,4,62,Is it verifiable?
21131,1,8849,6423640,2201568,healthy life-style,4,65,Is it verifiable?
21130,1,10369,19144889,2201422,healthy life-style,4,44,How does it look like?
21129,1,10565,18703446,2213790,entertainment,5,61,Is it verifiable?
21129,1,10565,18703446,2213790,entertainment,5,34,Who is the author or publisher?
21128,1,9533,4105288,2197359,medicine,4,61,Is it verifiable?
21128,1,9533,4105288,2197359,medicine,4,34,Who is the author or publisher?
21127,1,10086,19102561,2547124,healthy life-style,4,62,Is it verifiable?
21126,1,10548,14902339,2201550,healthy life-style,2,53,How does it look like?
20555,0,?,24518164,5325978,#N/A,,65,
20555,0,?,24518164,5325978,#N/A,,51,
20554,1,10364,17645608,2197207,medicine,5,11,What is it?
20554,1,10364,17645608,2197207,medicine,5,65,Is it verifiable?
20554,1,10364,17645608,2197207,medicine,5,53,How does it look like?
20554,1,10364,17645608,2197207,medicine,5,31,Who is the author or publisher?
20553,1,10044,16547878,7026729,politics,3,65,Is it verifiable?
20553,1,10044,16547878,7026729,politics,3,53,How does it look like?
20553,1,10044,16547878,7026729,politics,3,31,Who is the author or publisher?
20552,1,10353,10403846,2201758,healthy life-style,4,11,What is it?
20552,1,10353,10403846,2201758,healthy life-style,4,61,Is it verifiable?
20552,1,10353,10403846,2201758,healthy life-style,4,65,Is it verifiable?
20551,1,10332,17159515,6900192,entertainment,2,64,Is it verifiable?
20551,1,10332,17159515,6900192,entertainment,2,53,How does it look like?
20550,1,9486,10887202,2569673,entertainment,5,11,What is it?
20549,1,10362,18157573,2213101,entertainment,5,63,Is it verifiable?
20549,1,10362,18157573,2213101,entertainment,5,65,Is it verifiable?
20549,1,10362,18157573,2213101,entertainment,5,53,How does it look like?
20549,1,10362,18157573,2213101,entertainment,5,31,Who is the author or publisher?
20548,1,10359,7520286,2547192,healthy life-style,2,64,Is it verifiable?
20548,1,10359,7520286,2547192,healthy life-style,2,44,How does it look like?
20548,1,10359,7520286,2547192,healthy life-style,2,45,How does it look like?
20548,1,10359,7520286,2547192,healthy life-style,2,31,Who is the author or publisher?
20547,1,10332,18776093,2196464,medicine,5,11,What is it?
20547,1,10332,18776093,2196464,medicine,5,53,How does it look like?
20547,1,10332,18776093,2196464,medicine,5,31,Who is the author or publisher?
20546,1,10332,6357020,6429827,medicine,4,61,Is it verifiable?
20546,1,10332,6357020,6429827,medicine,4,44,How does it look like?
20546,1,10332,6357020,6429827,medicine,4,45,How does it look like?
20945,0,?,24518161,5325978,#N/A,,61,
20945,0,?,24518161,5325978,#N/A,,45,
20945,0,?,24518161,5325978,#N/A,,31,
20944,1,9805,7389825,2547247,healthy life-style,5,11,What is it?
20944,1,9805,7389825,2547247,healthy life-style,5,61,Is it verifiable?
20944,1,9805,7389825,2547247,healthy life-style,5,45,How does it look like?
20944,1,9805,7389825,2547247,healthy life-style,5,31,Who is the author or publisher?
20943,1,10369,15112981,2214032,entertainment,4,11,What is it?
20943,1,10369,15112981,2214032,entertainment,4,61,Is it verifiable?
20943,1,10369,15112981,2214032,entertainment,4,63,Is it verifiable?
20942,1,9805,13001342,6900292,entertainment,5,11,What is it?
20942,1,9805,13001342,6900292,entertainment,5,62,Is it verifiable?
20941,1,9805,13632125,2214078,entertainment,5,11,What is it?
20941,1,9805,13632125,2214078,entertainment,5,65,Is it verifiable?
20941,1,9805,13632125,2214078,entertainment,5,53,How does it look like?
20940,1,9805,14015314,7028381,healthy life-style,4,64,Is it verifiable?
20940,1,9805,14015314,7028381,healthy life-style,4,65,Is it verifiable?
20940,1,9805,14015314,7028381,healthy life-style,4,53,How does it look like?
20939,1,10334,23052922,2546722,personal finance,4,11,What is it?
20939,1,10334,23052922,2546722,personal finance,4,61,Is it verifiable?
20938,1,9805,16310902,6487880,personal finance,4,65,Is it verifiable?
20938,1,9805,16310902,6487880,personal finance,4,45,How does it look like?
20937,1,9805,13443701,2546727,personal finance,5,11,What is it?
20937,1,9805,13443701,2546727,personal finance,5,45,How does it look like?
20936,1,9805,7930482,2215673,entertainment,5,11,What is it?
20936,1,9805,7930482,2215673,entertainment,5,61,Is it verifiable?
20936,1,9805,7930482,2215673,entertainment,5,53,How does it look like?
21425,0,?,24518173,5325978,#N/A,,62,
21425,0,?,24518173,5325978,#N/A,,65,
21424,1,10369,19991143,6673611,politics,3,62,Is it verifiable?
21424,1,10369,19991143,6673611,politics,3,45,How does it look like?
21424,1,10369,19991143,6673611,politics,3,51,How does it look like?
21423,1,9037,3918424,2213781,entertainment,5,61,Is it verifiable?
21423,1,9037,3918424,2213781,entertainment,5,42,How does it look like?
21423,1,9037,3918424,2213781,entertainment,5,44,How does it look like?
21423,1,9037,3918424,2213781,entertainment,5,53,How does it look like?
21422,1,9841,5921269,6429762,medicine,5,11,What is it?
21422,1,9841,5921269,6429762,medicine,5,42,How does it look like?
21422,1,9841,5921269,6429762,medicine,5,53,How does it look like?
21421,1,10505,9340679,2547319,healthy life-style,4,62,Is it verifiable?
21421,1,10505,9340679,2547319,healthy life-style,4,23,Is it of commercial character?
21421,1,10505,9340679,2547319,healthy life-style,4,31,Who is the author or publisher?
21420,1,10505,21629480,7040609,personal finance,5,11,What is it?
21420,1,10505,21629480,7040609,personal finance,5,62,Is it verifiable?
21419,1,10505,5204505,2199422,personal finance,5,61,Is it verifiable?
21419,1,10505,5204505,2199422,personal finance,5,53,How does it look like?
21419,1,10505,5204505,2199422,personal finance,5,34,Who is the author or publisher?
21418,1,10370,19057175,2199428,personal finance,5,33,Who is the author or publisher?
21418,1,10370,19057175,2199428,personal finance,5,34,Who is the author or publisher?
21417,1,10532,17572784,2547498,politics,4,11,What is it?
21417,1,10532,17572784,2547498,politics,4,44,How does it look like?
21417,1,10532,17572784,2547498,politics,4,53,How does it look like?
21416,1,10532,22971310,6429775,medicine,3,65,Is it verifiable?
21416,1,10532,22971310,6429775,medicine,3,23,Is it of commercial character?
21416,1,10532,22971310,6429775,medicine,3,32,Who is the author or publisher?
24397,0,?,24518160,5325978,#N/A,,65,
24396,0,10395,8499945,2197178,medicine,4,42,
24396,0,10395,8499945,2197178,medicine,4,53,
24396,0,10395,8499945,2197178,medicine,4,31,
24396,0,10395,8499945,2197178,medicine,4,34,
24395,0,10395,4313823,2196260,medicine,2,65,
24395,0,10395,4313823,2196260,medicine,2,45,
24395,0,10395,4313823,2196260,medicine,2,23,
24394,0,10395,10179290,6487982,personal finance,3,61,
24394,0,10395,10179290,6487982,personal finance,3,65,
24393,0,10395,4313803,2196260,medicine,2,23,
24392,0,10395,10973895,2569895,entertainment,5,65,
24392,0,10395,10973895,2569895,entertainment,5,33,
24391,0,10395,9024154,2214068,entertainment,4,61,
24390,0,10395,10293904,6772724,politics,3,61,
24390,0,10395,10293904,6772724,politics,3,65,
24389,0,10395,7991938,2569678,entertainment,4,11,
24389,0,10395,7991938,2569678,entertainment,4,42,
24388,0,10395,6281297,6479648,medicine,3,61,
24388,0,10395,6281297,6479648,medicine,3,41,
20575,0,?,24518139,5325978,#N/A,,22,
20574,1,10369,22429761,6673629,politics,3,53,How does it look like?
20574,1,10369,22429761,6673629,politics,3,23,Is it of commercial character?
20573,1,10369,5161023,2200014,personal finance,5,53,How does it look like?
20573,1,10369,5161023,2200014,personal finance,5,61,Is it verifiable?
20572,1,10369,3661886,2546795,personal finance,4,41,How does it look like?
20572,1,10369,3661886,2546795,personal finance,4,53,How does it look like?
20571,1,10389,7289524,2207350,politics,4,53,How does it look like?
20571,1,10389,7289524,2207350,politics,4,65,Is it verifiable?
20570,1,10369,10436664,2570908,entertainment,5,34,Who is the author or publisher?
20570,1,10369,10436664,2570908,entertainment,5,53,How does it look like?
20569,1,10369,23248951,6673295,politics,3,34,Who is the author or publisher?
20569,1,10369,23248951,6673295,politics,3,11,What is it?
20568,1,10369,15048322,2200137,personal finance,5,34,Who is the author or publisher?
20568,1,10369,15048322,2200137,personal finance,5,64,Is it verifiable?
20567,1,10369,7520309,2201641,healthy life-style,4,44,How does it look like?
20567,1,10369,7520309,2201641,healthy life-style,4,45,How does it look like?
20566,1,10369,11493427,2547405,politics,5,34,Who is the author or publisher?
20566,1,10369,11493427,2547405,politics,5,45,How does it look like?
20805,0,?,24518179,5325978,#N/A,,34,
20804,0,10370,21094777,6673388,politics,3,32,
20804,0,10370,21094777,6673388,politics,3,45,
20803,0,10370,7356789,2207583,politics,4,44,
20803,0,10370,7356789,2207583,politics,4,45,
20802,0,10370,13596584,2547200,healthy life-style,2,62,
20802,0,10370,13596584,2547200,healthy life-style,2,63,
20801,0,10370,4104558,2197149,medicine,3,22,
20800,0,10370,19579245,2547510,entertainment,3,34,
20800,0,10370,19579245,2547510,entertainment,3,42,
20799,0,10370,4227434,1349,medicine,4,44,
20799,0,10370,4227434,1349,medicine,4,53,
20798,0,10370,11821416,6429726,medicine,3,33,
20797,0,10370,20668769,2198680,personal finance,4,44,
20797,0,10370,20668769,2198680,personal finance,4,45,
20796,0,10369,12044572,2569886,entertainment,4,32,
20796,0,10369,12044572,2569886,entertainment,4,53,
20595,0,?,24518176,5325978,#N/A,,63,
20595,0,?,24518176,5325978,#N/A,,34,
20594,1,10369,20349989,2207533,politics,3,61,Is it verifiable?
20594,1,10369,20349989,2207533,politics,3,63,Is it verifiable?
20593,1,10369,10936415,2207648,politics,4,44,How does it look like?
20593,1,10369,10936415,2207648,politics,4,45,How does it look like?
20593,1,10369,10936415,2207648,politics,4,53,How does it look like?
20592,1,10343,12714078,2213178,entertainment,5,61,Is it verifiable?
20591,1,10343,4194396,2196483,medicine,4,64,Is it verifiable?
20591,1,10343,4194396,2196483,medicine,4,44,How does it look like?
20591,1,10343,4194396,2196483,medicine,4,45,How does it look like?
20590,1,10369,22208603,6487886,personal finance,4,23,Is it of commercial character?
20589,1,10369,4087376,2196458,medicine,4,62,Is it verifiable?
20589,1,10369,4087376,2196458,medicine,4,44,How does it look like?
20589,1,10369,4087376,2196458,medicine,4,45,How does it look like?
20588,1,10369,16310359,2196541,medicine,4,62,Is it verifiable?
20588,1,10369,16310359,2196541,medicine,4,22,Is it of commercial character?
20587,1,10369,20234326,6429922,medicine,5,44,How does it look like?
20587,1,10369,20234326,6429922,medicine,5,45,How does it look like?
20587,1,10369,20234326,6429922,medicine,5,33,Who is the author or publisher?
20586,1,10342,17170514,2225350,politics,3,11,What is it?
20586,1,10342,17170514,2225350,politics,3,65,Is it verifiable?
20685,0,?,24518171,5325978,#N/A,,61,
20684,1,10369,8429772,6703942,healthy life-style,4,41,How does it look like?
20683,1,10369,4235466,1443,medicine,4,52,How does it look like?
20683,1,10369,4235466,1443,medicine,4,53,How does it look like?
20683,1,10369,4235466,1443,medicine,4,32,Who is the author or publisher?
20682,1,10646,22379086,6429698,medicine,2,64,Is it verifiable?
20682,1,10646,22379086,6429698,medicine,2,45,How does it look like?
20682,1,10646,22379086,6429698,medicine,2,53,How does it look like?
20681,1,10369,20717765,2196449,medicine,5,34,Who is the author or publisher?
20680,1,10369,14000321,855779,politics,3,64,Is it verifiable?
20680,1,10369,14000321,855779,politics,3,45,How does it look like?
20679,1,10369,21577910,2201703,healthy life-style,4,63,Is it verifiable?
20679,1,10369,21577910,2201703,healthy life-style,4,34,Who is the author or publisher?
20678,1,10369,23979366,6430052,medicine,4,32,Who is the author or publisher?
20677,1,10369,13998382,2911072,healthy life-style,4,62,Is it verifiable?
20677,1,10369,13998382,2911072,healthy life-style,4,32,Who is the author or publisher?
20676,1,10362,17554647,2225406,personal finance,4,45,How does it look like?
20676,1,10362,17554647,2225406,personal finance,4,52,How does it look like?
20745,0,?,24518144,5325978,#N/A,,32,
20744,1,10370,24183062,6900042,entertainment,4,43,How does it look like?
20743,1,10370,6357268,6429828,medicine,5,45,How does it look like?
20743,1,10370,6357268,6429828,medicine,5,51,How does it look like?
20742,1,10370,22206961,855741,politics,5,21,Is it of commercial character?
20742,1,10370,22206961,855741,politics,5,53,How does it look like?
20741,1,10370,9232658,2213045,entertainment,4,0,N/A
20740,1,10370,23600334,2207613,politics,5,34,Who is the author or publisher?
20739,1,10370,20381967,2197209,medicine,5,45,How does it look like?
20739,1,10370,20381967,2197209,medicine,5,53,How does it look like?
20739,1,10370,20381967,2197209,medicine,5,34,Who is the author or publisher?
20738,1,10370,13266584,2207667,politics,5,62,Is it verifiable?
20738,1,10370,13266584,2207667,politics,5,63,Is it verifiable?
20737,1,10370,22102285,2546743,personal finance,5,64,Is it verifiable?
20737,1,10370,22102285,2546743,personal finance,5,53,How does it look like?
20737,1,10370,22102285,2546743,personal finance,5,34,Who is the author or publisher?
20736,1,10370,13934860,2569672,entertainment,5,61,Is it verifiable?
20736,1,10370,13934860,2569672,entertainment,5,62,Is it verifiable?
20736,1,10370,13934860,2569672,entertainment,5,53,How does it look like?
20865,0,?,24518169,5325978,#N/A,,53,
20864,1,9805,14680556,2207538,politics,3,62,Is it verifiable?
20864,1,9805,14680556,2207538,politics,3,53,How does it look like?
20863,1,9805,13402601,6900052,entertainment,2,42,How does it look like?
20863,1,9805,13402601,6900052,entertainment,2,23,Is it of commercial character?
20862,1,9805,19497447,2207899,politics,5,62,Is it verifiable?
20862,1,9805,19497447,2207899,politics,5,63,Is it verifiable?
20862,1,9805,19497447,2207899,politics,5,53,How does it look like?
20861,1,10505,9937381,2201404,personal finance,5,65,Is it verifiable?
20860,1,10505,23806436,6487888,personal finance,4,62,Is it verifiable?
20860,1,10505,23806436,6487888,personal finance,4,22,Is it of commercial character?
20859,1,9805,21709270,2198159,medicine,5,33,Who is the author or publisher?
20858,1,10372,22282707,2201672,healthy life-style,4,65,Is it verifiable?
20857,1,10370,12550607,2207686,politics,5,62,Is it verifiable?
20857,1,10370,12550607,2207686,politics,5,53,How does it look like?
20857,1,10370,12550607,2207686,politics,5,34,Who is the author or publisher?
20856,1,10370,24329488,2207623,politics,5,45,How does it look like?
20856,1,10370,24329488,2207623,politics,5,35,Who is the author or publisher?
21045,0,?,24518161,5325978,#N/A,,45,
21045,0,?,24518161,5325978,#N/A,,33,
21044,1,10544,21177220,6673128,politics,5,62,Is it verifiable?
21044,1,10544,21177220,6673128,politics,5,32,Who is the author or publisher?
21044,1,10544,21177220,6673128,politics,5,33,Who is the author or publisher?
21043,1,10542,4572032,2334,medicine,4,62,Is it verifiable?
21043,1,10542,4572032,2334,medicine,4,51,How does it look like?
21042,1,10542,21136255,2546643,medicine,4,62,Is it verifiable?
21041,1,10532,19522419,2201338,personal finance,5,42,How does it look like?
21041,1,10532,19522419,2201338,personal finance,5,51,How does it look like?
21041,1,10532,19522419,2201338,personal finance,5,53,How does it look like?
21040,1,10532,22586224,2200373,personal finance,2,53,How does it look like?
21039,1,10532,10273646,6703776,healthy life-style,3,11,What is it?
21039,1,10532,10273646,6703776,healthy life-style,3,23,Is it of commercial character?
21039,1,10532,10273646,6703776,healthy life-style,3,53,How does it look like?
21038,1,10532,22381420,6704202,healthy life-style,4,63,Is it verifiable?
21038,1,10532,22381420,6704202,healthy life-style,4,42,How does it look like?
21037,1,10369,20308736,2569674,entertainment,4,11,What is it?
21037,1,10369,20308736,2569674,entertainment,4,63,Is it verifiable?
21037,1,10369,20308736,2569674,entertainment,4,34,Who is the author or publisher?
21036,1,10644,22317853,6603601,personal finance,4,53,How does it look like?
21155,0,?,24518152,5325978,#N/A,,41,
21154,1,10409,20787977,2201607,healthy life-style,5,45,How does it look like?
21154,1,10409,20787977,2201607,healthy life-style,5,51,How does it look like?
21154,1,10409,20787977,2201607,healthy life-style,5,32,Who is the author or publisher?
21153,1,10544,18089129,2200461,personal finance,4,11,What is it?
21153,1,10544,18089129,2200461,personal finance,4,22,Is it of commercial character?
21153,1,10544,18089129,2200461,personal finance,4,53,How does it look like?
21152,1,9718,12862623,2909876,healthy life-style,4,62,Is it verifiable?
21152,1,9718,12862623,2909876,healthy life-style,4,53,How does it look like?
21151,1,10730,6268442,6430012,medicine,4,63,Is it verifiable?
21151,1,10730,6268442,6430012,medicine,4,53,How does it look like?
21150,1,5124,9634971,2201885,politics,4,61,Is it verifiable?
21150,1,5124,9634971,2201885,politics,4,45,How does it look like?
21149,1,9718,10273945,6703838,healthy life-style,5,53,How does it look like?
21148,1,9718,15221907,6900108,entertainment,4,64,Is it verifiable?
21148,1,9718,15221907,6900108,entertainment,4,33,Who is the author or publisher?
21147,1,9896,4113545,1371,medicine,5,32,Who is the author or publisher?
21147,1,9896,4113545,1371,medicine,5,33,Who is the author or publisher?
21146,1,5893,21185672,2547224,healthy life-style,4,11,What is it?
21146,1,5893,21185672,2547224,healthy life-style,4,62,Is it verifiable?
21146,1,5893,21185672,2547224,healthy life-style,4,34,Who is the author or publisher?
21355,0,?,24518167,5325978,#N/A,,52,
21354,1,10072,20711505,2214285,entertainment,5,62,Is it verifiable?
21353,1,10072,19417163,2546733,personal finance,4,45,How does it look like?
21353,1,10072,19417163,2546733,personal finance,4,53,How does it look like?
21352,1,10555,20342848,2201180,personal finance,5,53,How does it look like?
21351,1,10555,17172534,2198685,personal finance,4,45,How does it look like?
21351,1,10555,17172534,2198685,personal finance,4,21,Is it of commercial character?
21351,1,10555,17172534,2198685,personal finance,4,23,Is it of commercial character?
21350,1,10532,20399795,855266,personal finance,5,53,How does it look like?
21349,1,10555,19802162,2225349,politics,3,41,How does it look like?
21349,1,10555,19802162,2225349,politics,3,53,How does it look like?
21348,1,10555,3819565,2214262,entertainment,4,11,What is it?
21347,1,9715,20765703,2207754,politics,2,62,Is it verifiable?
21347,1,9715,20765703,2207754,politics,2,42,How does it look like?
21346,1,10505,22138007,2215407,entertainment,5,63,Is it verifiable?
21346,1,10505,22138007,2215407,entertainment,5,34,Who is the author or publisher?
21515,0,?,24518178,5325978,#N/A,,64,
21514,1,10334,19115689,2546757,personal finance,5,34,Who is the author or publisher?
21513,1,10562,22932761,6487981,personal finance,4,62,Is it verifiable?
21512,1,10409,13302909,2245,medicine,5,43,How does it look like?
21512,1,10409,13302909,2245,medicine,5,32,Who is the author or publisher?
21512,1,10409,13302909,2245,medicine,5,33,Who is the author or publisher?
21511,1,10140,13373061,2200553,personal finance,4,62,Is it verifiable?
21511,1,10140,13373061,2200553,personal finance,4,21,Is it of commercial character?
21511,1,10140,13373061,2200553,personal finance,4,31,Who is the author or publisher?
21510,1,10370,13410657,6673229,politics,2,64,Is it verifiable?
21510,1,10370,13410657,6673229,politics,2,44,How does it look like?
21510,1,10370,13410657,6673229,politics,2,45,How does it look like?
21509,1,9601,16469602,2207507,politics,4,63,Is it verifiable?
21509,1,9601,16469602,2207507,politics,4,42,How does it look like?
21508,1,9037,24161777,2201618,healthy life-style,5,0,N/A
21507,1,9037,21177958,6598054,personal finance,3,42,How does it look like?
21507,1,9037,21177958,6598054,personal finance,3,52,How does it look like?
21507,1,9037,21177958,6598054,personal finance,3,53,How does it look like?
21506,1,10715,4578393,2910957,medicine,5,63,Is it verifiable?
21506,1,10715,4578393,2910957,medicine,5,32,Who is the author or publisher?
21506,1,10715,4578393,2910957,medicine,5,34,Who is the author or publisher?
21755,0,?,24518172,5325978,#N/A,,61,
21754,0,?,12105119,3549612,#N/A,,0,
21753,0,?,12231096,2463986,#N/A,,0,
21752,0,?,12509616,6238035,#N/A,,0,
21751,0,?,12219805,5342377,#N/A,,0,
21750,0,10409,7537069,2569382,entertainment,4,43,
21749,0,10409,9642410,2547392,politics,5,63,
21749,0,10409,9642410,2547392,politics,5,42,
21749,0,10409,9642410,2547392,politics,5,53,
21748,0,10409,4604321,2197346,medicine,5,22,
21748,0,10409,4604321,2197346,medicine,5,32,
21748,0,10409,4604321,2197346,medicine,5,34,
21747,0,10409,10518926,2198485,personal finance,4,63,
21747,0,10409,10518926,2198485,personal finance,4,34,
21746,0,10409,13001063,6900157,entertainment,3,61,
21746,0,10409,13001063,6900157,entertainment,3,34,
21875,0,?,24518134,5325978,#N/A,,11,
21874,0,10409,10117960,2207463,politics,4,53,
21873,0,10409,5088071,2546725,personal finance,1,11,
21873,0,10409,5088071,2546725,personal finance,1,53,
21872,0,?,13032651,4923245,#N/A,,0,
21871,0,10409,9274178,2547388,politics,5,34,
21870,0,?,12215103,6182769,#N/A,,0,
21869,0,?,12215102,6182768,#N/A,,0,
21868,0,10409,9790268,6487833,personal finance,2,23,
21868,0,10409,9790268,6487833,personal finance,2,34,
21867,0,10409,9241395,6900358,entertainment,1,61,
21867,0,10409,9241395,6900358,entertainment,1,45,
21867,0,10409,9241395,6900358,entertainment,1,21,
21866,0,10409,22905643,6703731,healthy life-style,3,22,
21866,0,10409,22905643,6703731,healthy life-style,3,31,
21995,0,?,24518179,5325978,#N/A,,65,
21994,0,?,12297451,3174478,#N/A,,0,
21993,0,10409,4441321,2546532,medicine,4,53,
21993,0,10409,4441321,2546532,medicine,4,32,
21992,0,10409,4441320,2546531,medicine,5,51,
21992,0,10409,4441320,2546531,medicine,5,53,
21992,0,10409,4441320,2546531,medicine,5,32,
21991,0,?,12499835,4870563,#N/A,,0,
21990,0,10409,4449506,2197199,medicine,4,63,
21990,0,10409,4449506,2197199,medicine,4,45,
21990,0,10409,4449506,2197199,medicine,4,34,
21989,0,10409,4236511,2197557,medicine,3,65,
21988,0,10409,8332510,2569358,entertainment,4,53,
21987,0,?,12370754,4936817,#N/A,,0,
21986,0,10409,4170250,2197897,medicine,4,61,
21986,0,10409,4170250,2197897,medicine,4,53,
22175,0,?,24518149,5325978,#N/A,,34,
22174,0,10409,5935437,6429807,medicine,3,11,
22174,0,10409,5935437,6429807,medicine,3,62,
22173,0,?,12298185,4857610,#N/A,,0,
22172,0,?,12560324,6820338,#N/A,,0,
22171,0,?,12953537,6611511,#N/A,,0,
22170,0,10409,4777918,2197684,medicine,4,44,
22170,0,10409,4777918,2197684,medicine,4,53,
22169,0,?,12683196,6226464,#N/A,,0,
22168,0,?,12199581,3382192,#N/A,,0,
22167,0,?,12184468,3125172,#N/A,,0,
22166,0,10409,8405968,2214044,entertainment,3,11,
22166,0,10409,8405968,2214044,entertainment,3,62,
22166,0,10409,8405968,2214044,entertainment,3,34,
22365,0,?,24518143,5325978,#N/A,,31,
22365,0,?,24518143,5325978,#N/A,,34,
22364,0,?,12569323,6366491,#N/A,,0,
22363,0,?,12815079,2835317,#N/A,,0,
22362,0,?,12921574,3092090,#N/A,,0,
22361,0,?,12528356,2713972,#N/A,,0,
22360,0,?,12978914,5454268,#N/A,,0,
22359,0,10409,3771095,2547337,healthy life-style,3,63,
22359,0,10409,3771095,2547337,healthy life-style,3,22,
22359,0,10409,3771095,2547337,healthy life-style,3,32,
22358,0,?,13069010,1178181,#N/A,,0,
22357,0,10409,6241372,6429963,medicine,5,43,
22357,0,10409,6241372,6429963,medicine,5,53,
22357,0,10409,6241372,6429963,medicine,5,34,
22356,0,?,12636137,5113784,#N/A,,0,
22605,0,?,24518150,5325978,#N/A,,35,
22604,0,?,12267269,6755692,#N/A,,0,
22603,0,?,12537600,6194626,#N/A,,0,
22602,0,?,12242686,5238137,#N/A,,0,
22601,0,10409,4206322,2196408,medicine,4,52,
22600,0,10409,4181743,853435,medicine,4,42,
22600,0,10409,4181743,853435,medicine,4,53,
22599,0,?,12516647,5036984,#N/A,,0,
22598,0,?,12652266,6125216,#N/A,,0,
22597,0,?,12955366,6824029,#N/A,,0,
22596,0,?,12651873,6124823,#N/A,,0,
22795,0,?,24518146,5325978,#N/A,,33,
22794,0,10409,9785924,6487832,personal finance,3,45,
22794,0,10409,9785924,6487832,personal finance,3,53,
22793,0,10409,8974915,6900047,entertainment,4,51,
22793,0,10409,8974915,6900047,entertainment,4,53,
22793,0,10409,8974915,6900047,entertainment,4,32,
22792,0,?,12560424,6820438,#N/A,,0,
22791,0,?,12325425,4706304,#N/A,,0,
22790,0,?,12374530,6558279,#N/A,,0,
22789,0,?,12513784,7003860,#N/A,,0,
22788,0,?,12179539,7004617,#N/A,,0,
22787,0,?,12218063,5066529,#N/A,,0,
22786,0,10409,8669944,6703803,healthy life-style,5,42,
22786,0,10409,8669944,6703803,healthy life-style,5,53,
20605,0,?,24518158,5325978,#N/A,,44,
20604,1,10369,20234353,2213387,entertainment,5,53,How does it look like?
20603,1,10343,13009007,2201534,healthy life-style,3,45,How does it look like?
20603,1,10343,13009007,2201534,healthy life-style,3,22,Is it of commercial character?
20603,1,10343,13009007,2201534,healthy life-style,3,32,Who is the author or publisher?
20602,1,10369,21762066,2207545,politics,4,42,How does it look like?
20602,1,10369,21762066,2207545,politics,4,53,How does it look like?
20601,1,10334,19390572,2207502,politics,4,65,Is it verifiable?
20601,1,10334,19390572,2207502,politics,4,23,Is it of commercial character?
20601,1,10334,19390572,2207502,politics,4,32,Who is the author or publisher?
20601,1,10334,19390572,2207502,politics,4,34,Who is the author or publisher?
20600,1,10369,18006122,2790245,politics,5,32,Who is the author or publisher?
20600,1,10369,18006122,2790245,politics,5,34,Who is the author or publisher?
20599,1,10369,22077544,2201446,healthy life-style,4,21,Is it of commercial character?
20599,1,10369,22077544,2201446,healthy life-style,4,53,How does it look like?
20599,1,10369,22077544,2201446,healthy life-style,4,32,Who is the author or publisher?
20598,1,10369,17645670,2197208,medicine,5,65,Is it verifiable?
20598,1,10369,17645670,2197208,medicine,5,42,How does it look like?
20598,1,10369,17645670,2197208,medicine,5,52,How does it look like?
20598,1,10369,17645670,2197208,medicine,5,34,Who is the author or publisher?
20597,1,10369,12346726,2198708,personal finance,4,53,How does it look like?
20597,1,10369,12346726,2198708,personal finance,4,32,Who is the author or publisher?
20597,1,10369,12346726,2198708,personal finance,4,34,Who is the author or publisher?
20596,1,10369,24092770,2215232,entertainment,5,32,Who is the author or publisher?
20775,0,?,24518173,5325978,#N/A,,62,
20774,1,10370,10658114,2213077,entertainment,4,64,Is it verifiable?
20774,1,10370,10658114,2213077,entertainment,4,45,How does it look like?
20774,1,10370,10658114,2213077,entertainment,4,23,Is it of commercial character?
20773,1,10370,19956033,855733,politics,5,65,Is it verifiable?
20773,1,10370,19956033,855733,politics,5,51,How does it look like?
20773,1,10370,19956033,855733,politics,5,53,How does it look like?
20773,1,10370,19956033,855733,politics,5,32,Who is the author or publisher?
20772,1,10370,6340928,6429706,medicine,3,11,What is it?
20772,1,10370,6340928,6429706,medicine,3,61,Is it verifiable?
20772,1,10370,6340928,6429706,medicine,3,32,Who is the author or publisher?
20771,1,10370,4170047,2546655,medicine,5,65,Is it verifiable?
20771,1,10370,4170047,2546655,medicine,5,53,How does it look like?
20770,1,10370,4063550,2201840,healthy life-style,5,63,Is it verifiable?
20770,1,10370,4063550,2201840,healthy life-style,5,44,How does it look like?
20770,1,10370,4063550,2201840,healthy life-style,5,45,How does it look like?
20769,1,10370,22637279,2200556,personal finance,4,11,What is it?
20768,1,10370,4464950,2546608,medicine,4,61,Is it verifiable?
20768,1,10370,4464950,2546608,medicine,4,32,Who is the author or publisher?
20767,1,10370,22102287,2546744,personal finance,5,53,How does it look like?
